MSA,households,med_hh_inc_dol,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,auto_commuters,annual_excess_fuel_consumed_commuters,ahd,tti,dvmt_freeway,ahd_truck,vmt_arterial,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,pop_2014,electricity_kwh,nat_gas_cuft,fueloil_gal,vmt,hh_2014,cf_transport_phh,cf_housing_phh,cf_food_phh,cf_goods_phh,cf_services_phh,cf_phh,cf
"Rochester, NY",429370,52717,0.8180078992841274,0.0766457505514369,0.0209466400172,0.0078435432111545,0.0051480717624481,0.0358095571782355,0.0355985379953973,7.8,356.0,6637.0,14629.0,1.16,6122.0,581.0,6501.0,36026.0,94506.0,5.24654416254927,33409197.075999506,353.51403165936034,2.73474712707489,29001.0,17341228.048999842,49195.0,352.4998078869772,1.0590103441841836,0.0136802520581359,2.6401597533212344,2.1253337313626024,2448.387761917264,1270.8491747108949,59.29521869230821,13645.386403107035,1067482.0,48149.33311420291,304908.30297343014,852.9921411172742,132454.95824103826,441250.0,14.613700232094857,10.3316035111873,7.581369118909515,5.415291508311152,6.095717103366512,48.319778194776895,21321102.128445305
"Rockford, IL",131715,49511,0.8410598639008514,0.0902791018771162,0.0107695847989743,0.0075807883230875,0.0029192281140076,0.0117163614845984,0.0356750715013642,12.3,167.0,2690.0,5722.0,1.08,,243.0,,16230.0,43303.0,5.336167590881084,9965403.418000013,230.1319404660188,2.856685150955021,13241.0,5312831.612000037,23130.0,229.69440605274696,1.0456374662306858,0.0072200605274535,7.818918517327954,6.378946400982097,4800.904332572001,2559.494606932373,11.21065608968611,2075.734638240796,318682.0,24625.23085188932,144287.92660478555,16.032329341272906,54201.13569389707,129094.0,17.067316691935083,17.825682153352496,7.741582748913544,5.442563543507482,6.108322931403578,53.42710260769478,6897118.38403775
"Rocky Mount, NC",58146,39763,0.8358470306434295,0.1019740645907326,0.0055670273395556,0.012191294292558,0.000627736020484,0.0158420748327413,0.0279507722804988,14.3,,,,,,,,9172.0,22801.0,4.97187091146969,7933587.013999992,347.9490817946578,2.6324683820322723,6739.0,4212605.827000018,12017.0,350.55386760422886,1.0485359004450647,0.00482649579762,3.393494761899125,2.49332328831642,2935.301567278663,1558.597449615165,8.749989198760806,2702.818375610814,144522.0,23121.890219950837,67434.46380194131,78.31456703492273,40810.08606101241,91595.0,13.91140853969663,12.117836704343928,7.823298313616139,4.696310172439889,5.089855812919663,45.43228137836896,4161369.812851704
"Rome, GA",34794,41046,0.8228103240668028,0.0991571121930788,0.004083555834773,0.012878906863515,0.0055494476728967,0.0290822470027747,0.0264384063661588,12.1,34.0,1099.0,2653.0,1.11,,95.0,,5273.0,13146.0,4.986155888488526,4329493.689000047,329.33924303971145,2.6320879954485115,3960.0,2274871.294999994,6911.0,329.16673346838286,1.0973221139599565,0.0063666618434379,3.920628411809328,2.944374836101828,3219.104108826619,1691.4327768606968,10.742399716766526,1344.9374554643314,87182.0,12902.980567422368,40882.22664575923,2.0744764360186325,24011.929412034595,35300.0,16.139244203297075,15.161310241485063,7.633591222958866,4.717880499895342,5.145221298872786,49.77518142832115,1757063.9044197365
"Saginaw, MI",77589,43566,0.8527640039060023,0.0818865483875058,0.0048064119310615,0.0038552750053897,0.0044259571607928,0.0197709662282982,0.0324908373809493,12.1,72.0,1024.0,2267.0,1.06,,100.0,,8645.0,24645.0,5.701561596298438,7948457.914999978,322.5180732400072,2.981839213418161,7296.0,4086735.769,12802.0,319.2263528354944,1.03585573893845,0.0132010623340103,4.088150672733775,3.4502194688566363,3758.7615468366985,1932.5843358383493,5.174274414756816,2114.648087131052,209068.0,11338.263697841088,70874.05348958018,21.08308929278578,23879.94980580481,85150.0,16.228218286670817,18.19233955488596,7.658160502802916,4.992764053245693,5.512404732876485,50.61976586226674,4310273.063172013
"St. Cloud, MN",72216,54985,0.7918335233061319,0.0845496635968407,0.012699597526655,0.0058605767775906,0.0051141349849198,0.0367168665583989,0.0632256372494628,6.7,,,,,,,,12576.0,32241.0,5.127385496183206,13968141.182000052,433.24156142799706,2.723998091603053,9625.0,7303372.605999989,17051.0,428.32517776083455,1.0480588745139874,0.0048091021054483,2.6935744531737846,2.061518297693836,2991.748429243004,1564.2635077553134,7.893659294011572,4668.888949842078,174942.0,22584.07309412775,100557.0047169493,101.63723943928188,52089.69602112197,92931.0,17.567082328540383,17.125880432204458,7.873268648258577,5.276193816226938,5.865742248568552,54.14936937013483,5032155.044935999
"St. George, UT",47905,49498,0.7908951614391996,0.1104137052557736,0.0033413945245435,0.0139932433679779,0.0067935535084642,0.0268973028854141,0.0476656390186268,9.4,,,,,,,,11271.0,28379.0,5.035755478662053,6098671.672000031,214.900865851511,2.656729660189868,8494.0,3225571.503999995,14981.0,215.31082731459816,1.1078335916323463,0.0030038048194379,1.7900442324841774,1.3490050315606958,968.5823841964592,512.2806909059094,15.91520695818364,6296.4924527917365,90354.0,11441.321843841846,38786.69083630274,3.076567907638516,22855.760165570977,36478.0,15.417259489000836,10.80255577167492,8.972554286473205,5.040480691891605,5.391062677141786,50.238616633508265,1832604.2575571144
"St. Joseph, MO-KS",46985,46145,0.828496595075956,0.1040509865549153,0.0104068447703858,0.0108782957918631,0.0006809848088004,0.0185437401781037,0.0269425528199755,8.1,,,,,,,,10640.0,28837.0,5.420488721804511,12740991.703000093,441.8279190969966,2.82406015037594,8549.0,6610090.119999968,14952.0,442.0873542001049,1.0530537338901664,0.0050829320492241,2.458940443646442,1.975703181647879,2944.486822431455,1527.6144673135043,2.8336712415433705,4327.066980207785,117231.0,49029.84228900048,163833.80621008354,27.66929244607181,103136.79941348296,49465.0,15.27893265161914,18.434299026259133,7.379626373058535,4.727901180080049,5.1958370881762015,47.86122994455307,2367455.7392073176
"St. Louis, MO-IL",1104257,54959,0.8295375933005643,0.0769767582984404,0.0259261787729837,0.0081095636871169,0.002519115237575,0.0177187632744705,0.0392120274288488,8.9,,,,,,,,159275.0,402096.0,5.049078637576518,89564908.2009978,222.74508625054165,2.6828818081933763,122818.0,47249254.175000414,213885.0,220.9096204736209,1.0874270873893557,0.0296280711597353,7.607051913120697,5.865847759319778,4277.663828465735,2256.647492484464,66.03046100252911,20937.808998684675,751143.0,133455.98602060016,448157.3017807194,127.57397149076536,307589.1753537609,305404.0,18.18900394277602,17.68073189596062,7.817586442820757,5.315903402851206,5.92722353212811,55.438721263352114,16931207.22871279
"Salem, OR",142136,48433,0.7352250090965716,0.1429179335056028,0.0141783174734349,0.0102991692825734,0.011520268395118,0.0392786881201857,0.0465806141265132,12.6,125.0,2960.0,6159.0,1.16,1624.0,274.0,2101.0,15600.0,39172.0,5.022051282051282,10812312.78100003,276.0214638262032,2.5975,11252.0,5596292.615999986,20268.0,276.11469390171635,1.093245270533372,0.0034043812907045,3.115515189463138,2.2471651866563604,2159.3541475917955,1117.6496570402792,14.907980913935337,5007.197542403308,348919.0,21851.255756377654,70005.77295161653,60.11233726289725,51581.58668607452,219976.0,17.388629565085232,10.668310935385882,8.019738499905072,5.192522464942845,5.731497097319058,53.72101719233745,11817334.477901625
"Salinas, CA",125115,58582,0.7093092855690827,0.1238565265511711,0.0184480383077722,0.0619395568405122,0.0070076570370203,0.0309217807693176,0.0485171549251236,9.6,105.0,2207.0,5325.0,1.15,,240.0,,15798.0,39836.0,5.043170021521712,11642760.934999924,292.26731938447443,2.6874287884542345,12102.0,6195031.2390000215,21292.0,290.9558162220562,1.1280241398233244,0.0112248731918091,1.6108332140495307,1.2339728798852654,1187.1468551295256,631.6724953700248,25.82117937352174,9807.346820397905,388409.0,6359.510526552472,38443.649210241,0.616387021399673,24315.98258279288,129027.0,16.639437888558266,7.59985012782743,10.05403036489886,5.833398826816225,6.3039639044502085,55.47026887328183,7157162.381912934
"Salisbury, MD-DE",143830,53004,0.8232650290767001,0.0833348620767673,0.0115144955452416,0.015207939681899,0.0032776259225966,0.0225397931915882,0.0408602545052069,9.3,56.0,832.0,1951.0,1.09,,84.0,,29180.0,71857.0,4.925085675119945,19285160.46200008,268.3824883031588,2.6888965044551063,22541.0,10243286.17200004,39297.0,260.66331200855126,1.075918518719684,0.0093391353029493,3.895131163707689,3.008915406481666,2574.30532942563,1367.3386973040915,21.254308401975056,7491.403696974406,319776.0,43217.98208568833,109184.70972856128,808.1380453311253,83882.99664743408,188044.0,14.329909624543786,12.783512915934647,7.346077738907577,4.930421078584122,5.474863881617646,46.41118194819691,8727344.29826674
"Salt Lake City, UT",366510,61529,0.7574273866619665,0.121730660407989,0.0351456905108676,0.0110689536814568,0.0079816692486803,0.0209022514541221,0.0457433880349174,7.1,,,,,,,,41929.0,105263.0,5.021011710272127,18063590.98399989,171.60437175455658,2.679577380810417,32047.0,9936897.912000006,56267.0,176.602589652905,1.0737744597605674,0.0024703645120585,1.999662790742276,1.5283740002126862,861.4822857185297,473.9069620079426,66.699369329828,20968.03530781104,939115.0,24829.11311501641,142297.85486135655,17.92139388022335,56659.84836016058,324775.0,17.889844594011063,13.914456151417722,9.309662749506604,5.951053473388814,6.571186030326067,57.6115914412436,18710804.61032989
"San Angelo, TX",42986,45258,0.78671406767673,0.1063172393254662,0.001972973979079,0.0119681346089416,0.001544875851543,0.0571045676208911,0.0343781409373487,5.9,,,,,,,,10757.0,29676.0,5.517523473087292,14715262.41400017,495.8640791885756,2.874221437203681,8906.0,7592881.081999973,15398.0,493.1082661384578,1.1225788049194148,0.0040264969476555,1.1814055278649862,0.9781163550400268,1616.1283220120538,833.9008722409823,11.578534645148515,9105.256193815048,106309.0,34292.61411057147,85793.62358781222,4.894035125826217,81641.23416793623,45120.0,15.625584436924653,11.956642334211317,7.605756256763059,4.640448246342459,5.04462464386776,48.54199802082259,2190214.950699515
"San Antonio-New Braunfels, TX",771789,52786,0.7932064051402846,0.1123248114459329,0.0222380334685327,0.0111343765452713,0.0019620919864397,0.0178808019208682,0.0412534794926704,7.6,,,,,,,,91978.0,231030.0,5.023592598230011,61033780.008999616,264.18118862918067,2.753038770140686,72912.0,32832816.019000705,126716.0,259.1055274708853,1.0873474144760105,0.0039063733072382,4.822160991572239,3.822581510986488,3199.8381474656926,1721.3368919773568,49.99079045979385,19074.02099613665,1704549.0,101015.80074894124,210169.4159167274,6.62341244357858,229538.4998115816,1137995.0,17.735960374072732,12.775222599806003,8.296838040395976,5.336724203789292,5.886551045572494,54.99203403790322,62580659.77496368
"San Jose-Sunnyvale-Santa Clara, CA",631835,92960,0.7646813411853635,0.1045994040322589,0.035528155943023,0.012069636486594,0.0176087495331735,0.0192293242147502,0.0462833886048366,9.0,,,,,,,,49337.0,118419.0,4.800413482781686,19845880.390000004,167.59033930365908,2.720372134503517,38297.0,11207928.637999944,67248.0,166.66560549012527,1.0971415835410443,0.0028699738282179,7.069521023019842,5.487594434574272,2843.7251684829284,1605.9891588634644,140.31290054184774,6978.832065050573,1759816.0,14173.016606564051,104965.07376242233,1.5358036401009243,61418.25284295273,604935.0,20.13984112474524,8.316734905432483,9.221185998501234,7.496797930759095,8.670041925571192,65.667708104322,39724695.00208803
"Santa Cruz-Watsonville, CA",94219,66923,0.7032531578489453,0.0937032847956592,0.0272322452563058,0.0276909935063394,0.0352366112741337,0.0428375952100355,0.0700461121085809,8.7,,,,,,,,10531.0,24600.0,4.671920995157155,5186145.474000035,210.81892170731848,2.4938752255246417,7309.0,2720944.421000019,13165.0,206.6801687049008,1.1688403486726362,0.0069122673756171,6.879952432165128,4.775004494036172,3388.133526484542,1777.6059431246051,8.553908354493432,1530.6791876591335,274533.0,6266.219163482342,41799.65112929688,2.594941424169209,25872.93860483075,119876.0,18.032041676884496,7.881973186703421,8.582954836030641,6.136005114118468,6.925799613241395,57.70884291715949,6917905.253537412
"Santa Fe, NM",61313,52958,0.7376372828171306,0.1176855133941542,0.0109826253704456,0.0157185193793945,0.0101836248474635,0.0245511069789063,0.083241327212505,9.0,,,,,,,,12494.0,28828.0,4.6146950536257405,8719467.04300001,302.46520892881955,2.53569713462462,8880.0,4653080.778000017,15875.0,293.1074505826782,1.1092652974249892,0.0129133858267716,2.527255483275749,1.7962244830709666,1763.752272744034,941.2136953998346,11.083484787507748,4943.702796444492,126902.0,11980.726120523515,36076.24925398064,1.2268696001558026,23746.163228317917,56575.0,16.32492118376563,13.193277843789248,7.308334462813826,5.18451172836948,5.821534264333292,50.964222823047855,2883300.906213932
"Santa Maria-Santa Barbara, CA",142028,63409,0.6713492087941427,0.1385970857336496,0.036299970220675,0.012009282934393,0.0435702329975457,0.0446227781029543,0.0535514412166394,8.9,,,,,,,,14944.0,37791.0,5.057682012847966,9872435.12300002,261.2377318144537,2.6870315845824413,11303.0,5287349.373000008,20103.0,263.0129519474709,1.1334163776910344,0.0061184897776451,1.5207885304087485,1.1502591514460707,1004.6765325390064,538.0714857282052,27.611721941612867,9826.481263626734,399242.0,6714.483699131517,36519.552198179976,0.1680812269149076,24462.13153175267,142880.0,16.844607858093774,7.6903014579474975,8.608410738349171,5.642654727852341,6.2541537192386,54.19443490162766,7743300.85874456
"Savannah, GA",132980,50560,0.815645183200168,0.0913901478197512,0.0180051125628264,0.0121948207515714,0.0073786383787989,0.0209503933215604,0.0344357039653234,9.1,159.0,4287.0,9678.0,1.11,,470.0,,20604.0,51259.0,4.975635798874005,12178887.467000011,237.59510460602067,2.748252766453116,16170.0,6607634.110999951,28330.0,233.23805545358104,1.0855257093167083,0.015884221673138,5.071459269200379,3.980076508589115,2997.705869397473,1626.400080553063,42.12613083713176,4062.7359713072574,296153.0,42756.15183834088,92101.98710091691,14.790466453573728,83282.47563720464,123749.0,15.311538862936114,15.138354850968517,7.702975947562312,5.079595723434063,5.623949677718484,49.02959907458708,6067363.855881077
"Seattle-Tacoma-Bellevue, WA",1381607,68969,0.6980136768475078,0.101606290185089,0.0873070930161519,0.0113279057591324,0.0107923424727379,0.0362487274662318,0.054703964253149,8.2,,,,,,,,149176.0,358253.0,4.803091650131388,59318808.329000704,165.57798072591353,2.532887327720277,104622.0,31158484.66300008,189344.0,164.56019025160597,1.0905308058680023,0.0098339530167314,9.133304839539678,6.405484923327614,3631.795725766804,1907.6791090074908,209.8720967551085,16333.189641737452,3057502.0,33982.596199525404,109501.10747669646,88.33733306371914,77164.95044825398,1295799.0,17.396039114086275,11.13149897073964,7.586663483226808,5.88715103941336,6.731694536823215,54.99758728763592,71265818.60973135
"Sebastian-Vero Beach, FL",57342,44645,0.8243033755764834,0.0944851373871255,0.0032748130062395,0.0134286710847575,0.0051738169980234,0.0119947292950432,0.0473394566523272,13.6,,,,,,,,8859.0,23012.0,5.19516875493848,4254745.123999993,184.8924528072307,2.8443390901907666,7330.0,2323193.142999999,12634.0,183.8842126800696,1.0655403770498608,0.0135349058097198,5.549092984753606,4.591359248023922,2665.0836798174705,1455.1997710857856,12.83170265441468,1596.4771223586486,112951.0,10689.956615365762,13791.000900278605,5.344970264492672,19477.127754513014,64414.0,13.758010672402747,10.684554895466713,6.8924731078078105,5.166107072553867,5.858654054050543,45.43325557921772,2926537.72487973
"Sheboygan, WI",46433,53029,0.8444009627538918,0.0806739277241952,0.0050388737857353,0.0078613357344461,0.0040345621720836,0.0261294176724212,0.0318609201572267,6.8,38.0,360.0,756.0,1.05,,29.0,,6109.0,16050.0,5.2545424783106895,5128148.015000033,319.5107797507809,2.8701915207071536,4988.0,2729302.4990000003,8728.0,312.7065191338222,1.0416224459654833,0.0108845096241979,4.544596486480742,3.710664147088876,3814.92281079102,2030.3778928627453,2.3187781966362864,1344.2337550040015,113305.0,10275.155694256468,65694.42351513983,35.013577199935646,24344.275177617936,45931.0,16.83872360388087,16.515877001984695,7.526148095847491,5.4697957883831565,6.175846904633719,52.84923799662611,2427418.350423034
"Sherman-Denison, TX",46747,47631,0.7980509141136072,0.1168300496863429,0.0033763692520191,0.0121434189575459,0.0014196097991443,0.0165365357684117,0.0516431024229286,9.1,,,,,,,,8825.0,23782.0,5.389688385269122,8135350.47199997,342.080164494154,2.861983002832861,7313.0,4305738.365999995,12599.0,341.7523903484399,1.0693859974467337,0.0050797682355742,3.46115036963341,2.8681464762752555,3190.670968074792,1688.7034489547464,5.203971603783343,2549.7303085779267,113684.0,11795.074321720003,32810.44658067375,0.3834950837128253,26762.067845958973,49561.0,17.93780259081978,12.749659500180664,7.584221086520531,4.873961037912439,5.36279390813835,53.69658121421088,2661256.261557505
"Shreveport-Bossier City, LA",170715,43779,0.8530729370961415,0.079156258386837,0.0120925287474968,0.0158085427031937,0.0015276946262309,0.0168510910629864,0.0214909473771134,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,375761.0,40609.014358749344,99616.17691627334,1.5926035027079184,70003.71931007114,159687.0,14.927778116646785,16.985453517032774,7.700025440512476,4.65575835275286,5.0526385221808425,47.26397854873974,7547442.9425126035
"Sierra Vista-Douglas, AZ",48846,45974,0.769960619478055,0.1037564528964067,0.0054479789426431,0.0198534962965985,0.0045297802444448,0.043094125568773,0.0533575465730784,9.3,,,,,,,,12946.0,33461.0,5.169318708481384,15920706.207999917,475.79887654283846,2.652247798547814,9511.0,8240909.755999981,17157.0,480.3234689048191,1.0762856657165791,0.0035554001282275,0.805493542813432,0.5917695879575584,990.5782517822996,512.745218242407,5.032607567442298,16072.13380604163,119436.0,10821.440779849148,33208.48454858583,0.6769198429408633,22683.375037677084,51618.0,15.227065996106266,12.229188395378012,7.855161006731639,4.618421141441932,4.982938797981767,47.91065293836787,2473052.083372673
"Sioux City, IA-NE-SD",64174,49843,0.8119122629733103,0.0977827973607561,0.0068834333947571,0.0221244724484336,0.0018427153302026,0.0196516673601616,0.0398026511323782,5.2,,,,,,,,10147.0,28831.0,5.682664827042475,13953985.31900009,483.9924150740553,2.993298511875431,8534.0,7289592.407999986,15082.0,483.3306198116951,1.0363159537924502,0.0043760774433099,1.868942707429312,1.5718495185968018,2570.138868781009,1342.6461585753082,5.041172055611535,5429.27290369268,147043.0,48418.494472737206,206163.55878465695,87.95359662264374,108977.78991318602,58505.0,16.57721129582392,16.915383700777664,7.846766114586611,5.052409905912566,5.566660824996716,51.62025943714372,3020043.2783700936
"Sioux Falls, SD",92241,57356,0.843754561447986,0.0773391105272457,0.0070447963001375,0.0128757672835664,0.003049928169198,0.0209269630551522,0.0350088732167139,3.9,,,,,,,,15053.0,43482.0,5.777187271640204,20309197.46399999,467.0713735338759,3.0115591576429948,12691.0,10503662.351000063,22585.0,465.0724972769565,1.020578025962108,0.0023024131060438,2.247649987329852,1.8949661854250408,3032.483054715939,1568.3622234865031,8.379015982496572,6697.217131161317,186288.0,49083.68200420383,192950.4182308025,237.24196751647565,119159.45029149968,129449.0,19.373862618622574,18.351464577805444,7.793316035671792,5.500528928417534,6.182838633361142,58.224408834695616,7537091.499242512
"South Bend-Mishawaka, IN-MI",121563,45036,0.8296542459167079,0.0824648235876405,0.0121544226825991,0.0070211412005939,0.0057342855122675,0.0305310047373258,0.032440076362865,10.3,,,,,,,,12750.0,34102.0,5.349333333333333,6876872.575000052,201.6559901178832,2.831921568627451,10372.0,3634783.8609999977,18001.0,201.9212188767289,1.048552175571348,0.0097772345980778,1.713801576936984,1.394160780861992,924.360397131748,488.5724166907369,10.989876061067545,7439.601043422785,42642.0,11411.750094578649,49420.00556518153,54.8489923907945,24686.225763331928,20748.0,16.788503980507564,16.967933582057576,7.635142113409314,5.085287779752222,5.642359968434114,51.93979782261078,1077646.9252235284
"Spartanburg, SC",120122,42588,0.8494209953437746,0.1025049888129648,0.0029857289713974,0.0060848400556328,0.0007785571748201,0.0144222047529781,0.023802684888432,10.6,107.0,2046.0,5059.0,1.09,,212.0,,18856.0,46326.0,4.913661434026305,12107013.733000085,261.34381843889145,2.568466270683072,13898.0,6335046.419999989,24187.0,261.9194782321077,1.077564769579175,0.0052507545375615,8.89506171207806,6.556192600469924,5711.319171829249,2988.472043634869,40.66363668881141,2119.8279011821346,249912.0,11643.096636191742,31348.436390667062,85.82516387737887,24024.209905886877,105557.0,16.282820932045315,12.614072852000357,7.560184384903485,4.911663868725476,5.418238707582901,50.455728825302494,5325955.367612455
"Spokane-Spokane Valley, WA",211284,49417,0.7726442387532667,0.1003094108084012,0.0256181660854288,0.0107725655749884,0.005965335500957,0.0301588134008093,0.0545314698761482,9.2,,,,,,,,26802.0,71805.0,5.358182225207074,24612543.229000226,342.7692114616005,2.8106857697186776,21207.0,12636567.490000034,37633.0,335.7842183721743,1.1111357295233038,0.0022586559668376,2.398817648507706,1.8980570805127568,2202.8581103046254,1130.9910122965005,28.49663114361969,11173.004340981654,458912.0,24002.51135366876,83003.2620419587,72.33487649449386,52121.12606833055,192989.0,16.62272237538273,12.685603015438588,7.511175225637857,4.944864709619729,5.470693573127264,51.17217825915031,9875667.510055158
"Springfield, IL",88221,55842,0.8216066861974701,0.0900735834451945,0.0156768991093561,0.0107582720137956,0.0025572941672137,0.0238386847081647,0.035488580358805,8.0,91.0,1130.0,2481.0,1.06,,138.0,,12705.0,33357.0,5.251003541912633,10095172.499999974,302.6403003867246,2.831719795356159,10241.0,5342216.674000013,17962.0,297.41769702705784,1.0550123258419772,0.0038414430464313,4.115771498809264,3.317561268737164,3270.320602208812,1730.6055196625634,16.037948462510005,3086.9060645557443,201569.0,25005.724713622905,113382.78359517682,2.893478338221642,53341.538476288384,90802.0,16.222977101523472,18.403123591984933,7.171696055974767,5.33283777632782,6.043408215548795,50.99389625089832,4630347.767374069
"Springfield, MA",236512,52546,0.7942133802866302,0.079770331034773,0.0253660042229907,0.0060924708704832,0.0056400075761295,0.0397852026965409,0.0491326033124522,9.9,,,,,,,,22344.0,58277.0,5.216344432509846,13469697.911999775,231.1323148411857,2.7667382742570714,18497.0,7076243.313000053,30899.0,229.01204935434976,1.0827888750735826,0.0326224149648856,4.676876427229628,3.871651596601612,2819.3748946713163,1481.1455220153612,50.41114918129218,4777.547653367354,680717.0,20744.37425202914,110409.4001290168,1168.0341270791985,68361.98182373616,276904.0,14.982306258046204,12.563364822354792,7.470918086410761,5.150177773087915,5.7533674123514,48.33907578794248,13385283.441984426
"Springfield, MO",177468,42880,0.8224083925819122,0.098796798090787,0.0043504201262864,0.0120519067269924,0.0041863471386665,0.0198876348630239,0.0383185004723313,8.0,162.0,3620.0,10262.0,1.16,,475.0,,39289.0,96594.0,4.917101478785411,28517901.57900044,295.2347100130488,2.5431800249433683,28133.0,14774030.074000048,49874.0,296.22709375626675,1.0809299177119245,0.0129526406544492,5.00874769697452,3.586528009340633,3635.597084587656,1883.4632876423432,7.665401851871917,7844.076479183031,373439.0,60265.581999844784,154164.19843909878,15.937121595781694,122044.82354854255,159052.0,15.23215463236485,17.551718648702042,7.337512767795935,4.700921208111438,5.165906091431414,47.66864933206848,7581794.013564156
"Springfield, OH",54969,43011,0.821284050100727,0.1066654988175527,0.0080231234124551,0.0049750372251905,0.0031006393973898,0.0277831304195497,0.0281685206271349,10.8,47.0,384.0,868.0,1.04,,30.0,,5695.0,15170.0,5.327480245829675,4169135.078999991,274.82762551087615,2.802107111501317,4600.0,2230325.804999995,7931.0,281.21621548354494,1.0515482918454695,0.0068087252553271,5.473837567773737,4.421361336568777,4007.228835918082,2143.71223525622,2.942981104242106,1040.403543124538,143701.0,11562.904840781352,58340.92604478366,34.547693458734294,22239.013472418424,60708.0,15.29386055110598,16.86711716452088,7.47506593551889,5.061357446905388,5.632560805605127,48.75670529024137,2959922.064759973
"State College, PA",57283,50295,0.6898137885169585,0.1026934160939924,0.0403042562624695,0.0103081356683662,0.0192861893150077,0.0933966969629793,0.0441975171802261,5.3,,,,,,,,6016.0,14798.0,4.919547872340425,6412792.760999985,433.35536971212224,2.648271276595745,4583.0,3376454.207999997,7971.0,423.5922980805416,1.1109921795990665,0.0145527537322795,2.0843455366384025,1.5878583102416557,2221.821138427091,1169.8299963611612,15.339122431798115,2886.277680092574,127233.0,8671.684168214633,30190.35371568993,258.8014086215398,20227.9057084247,53207.0,13.90348478935378,15.01273908794182,7.35819763740539,4.786585658483486,5.280162253841604,45.23191512843804,2406654.5082388027
"Sumter, SC",40024,40662,0.8345704948646125,0.1116246498599439,0.0030112044817927,0.0112745098039215,0.0023809523809523,0.0192110177404295,0.0179271708683473,13.9,41.0,603.0,1406.0,1.1,,88.0,,13746.0,34501.0,5.019787574567147,11459446.940000068,332.14825483319515,2.604030263349338,10383.0,5923543.454000024,17855.0,331.75824441333094,1.0822891936446413,0.0236908429011481,3.8596504968199135,2.91537546256956,3217.62404155774,1663.2334813884431,13.32108112280424,3561.4623685035103,137070.0,23593.41194013868,53812.29834062726,101.16404970631773,41537.60135972162,57027.0,14.24811942569202,12.072399743451257,8.036847614006858,4.5636466760927945,4.881464384352668,45.97819752583636,2621998.67030587
"Syracuse, NY",256796,53191,0.8013814613773116,0.0826801957070284,0.0223851626764475,0.0088215411593834,0.0038184288554083,0.0459449691112196,0.0349682411132008,8.0,238.0,3013.0,7762.0,1.06,,279.0,,24780.0,66376.0,5.357223567393059,22319306.006000143,336.2556647884799,2.7955205811138013,20381.0,11622812.123999912,34544.0,336.46399154701,1.0640255900247098,0.0134031959240389,3.3384346906060043,2.745788435401169,3006.922737719202,1565.859531765834,59.495481476033184,7422.64033791892,653657.0,23009.48251992653,156019.36762959696,486.305996254879,61905.65984120022,279999.0,13.823644588013664,10.382427631909982,7.511651368597355,5.122053685141422,5.7101159128483445,45.99111014261445,12877464.848821905
"Tallahassee, FL",143932,45377,0.822535678136154,0.095198915597753,0.0150940269088024,0.0108676993743377,0.0043743081904333,0.0200306615919167,0.0318987102006025,11.2,139.0,3342.0,7163.0,1.14,,208.0,,21369.0,50871.0,4.761196125228135,14283536.269000078,280.77954569401186,2.631522298656933,16210.0,7647031.639999938,28196.0,271.2098042275478,1.0851275281083492,0.0067740104979429,3.167301453002799,2.4026373041871576,2117.0979071936977,1133.438833100762,11.409984677969476,6746.752816894286,320095.0,44616.10221086211,73480.59618039706,70.15409554815169,88612.8407504521,137285.0,14.416835678368113,10.834629726777152,7.258687923563637,4.944523885330204,5.505538140730382,46.54242130636045,6389576.309043694
"Tampa-St. Petersburg-Clearwater, FL",1134997,46706,0.8069139563626415,0.0891338817208565,0.0135702035044892,0.0143221251945567,0.0078729195686608,0.0150797126024179,0.0531072010463771,10.4,,,,,,,,124563.0,315501.0,5.065725777317502,51336670.03299941,162.7147617059832,2.814752374300555,100245.0,28466824.173000023,175612.0,162.1006774764824,1.0822432862939302,0.007396988816254,14.44160940521334,11.62222437501996,5951.880869767892,3300.392216897085,222.7300788851948,8625.285209211756,2392785.0,43286.89177071272,57324.14212852018,28.131320743735422,77116.43963154202,1186305.0,13.17574595008136,10.737800766887178,7.041493569447988,4.898678237869342,5.475313178700227,43.76697688618028,51920983.514960095
"Terre Haute, IN",64201,42780,0.8423646672798912,0.0862724639272917,0.0082785321050536,0.0088139595546341,0.0045442688669531,0.029064100275951,0.020662007990225,8.2,,,,,,,,16616.0,46337.0,5.577395281656235,16547816.193000158,357.118850875114,2.88348579682234,13660.0,8557392.635999989,23853.0,358.75540334549066,1.054474828272263,0.0104389384983021,3.3153008776538813,2.725506137984594,3301.696530326705,1707.4104066297318,4.298820431016456,5011.913130418058,185145.0,58690.17276961132,220547.41716949127,156.24080376505813,130816.23341345176,78929.0,16.26511371025096,15.862059740591326,7.309293632193486,4.655590597203921,5.109243467787742,49.60435511768707,3915222.145083923
